recipe_id,recipe_name,category,category_id,preparation_time_min,calories,protein_g,carbohydrates_g,fat_g,estimated_cost_usd,dietary_tags
168,Hearty Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 168,Dinner,2,24,555.0,68.9,13.9,26.2,7.61,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
169,Fiesta Tuna Salad Whole Wheat Wrap Style 169,Lunch,1,20,474.9,46.5,54.7,7.5,2.87,High-Protein;Halal
170,Golden Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 170,Dinner,2,23,696.0,62.9,29.3,38.5,5.24,Gluten-Free;Dairy-Free;High-Protein;Halal
171,Spicy Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 171,Dinner,2,30,680.9,60.8,29.7,37.6,5.7,Gluten-Free;Dairy-Free;High-Protein;Halal
172,Garden-Fresh Berry Chia Yogurt Parfait Style 172,Breakfast,0,9,393.8,21.3,27.9,24.4,3.31,Vegetarian;Gluten-Free;Halal
173,Hearty High-Protein Tofu Breakfast Scramble Style 173,Breakfast,0,23,282.2,13.8,10.5,22.3,2.36,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
174,Hearty Greek Yogurt Berry Nut Bowl Style 174,Breakfast,0,3,289.3,11.4,31.1,15.1,2.85,Vegetarian;Gluten-Free;High-Protein;Halal
175,Fresh Peanut Butter Banana Oatmeal Style 175,Breakfast,0,13,636.1,24.7,79.4,27.8,1.44,Vegan;Vegetarian;Dairy-Free;Halal
176,Golden Apple Slices with Natural Peanut Butter Style 176,Snack,3,5,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
177,Fresh Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 177,Dinner,2,18,369.2,53.5,17.5,10.7,6.3,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
178,Roasted Grilled Chicken & Quinoa Harvest Bowl Style 178,Lunch,1,32,635.9,72.4,30.3,24.5,4.84,Gluten-Free;High-Protein;Halal
179,Hearty Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 179,Dinner,2,31,608.6,52.5,32.1,31.8,4.67,Gluten-Free;Dairy-Free;High-Protein;Halal
180,Roasted Black Bean Burrito Bowl with Brown Rice Style 180,Lunch,1,29,416.2,17.1,62.4,11.9,2.37,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
181,Roasted Mediterranean Chickpea & Avocado Salad Style 181,Lunch,1,18,631.3,14.8,50.7,45.3,3.82,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
182,Zesty Berry Chia Yogurt Parfait Style 182,Breakfast,0,12,455.3,28.4,29.7,27.5,3.1,Vegetarian;Gluten-Free;Halal
183,Savory Apple Slices with Natural Peanut Butter Style 183,Snack,3,9,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
184,Golden Grilled Chicken & Quinoa Harvest Bowl Style 184,Lunch,1,28,552.0,55.3,31.4,22.6,4.06,Gluten-Free;High-Protein;Halal
185,Crispy Cheddar Cheese & Boiled Egg Power Snack Style 185,Snack,3,11,264.1,18.1,3.7,19.7,1.22,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
186,Smoky High-Protein Tofu Breakfast Scramble Style 186,Breakfast,0,25,477.1,49.8,9.4,27.7,3.9,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
187,Zesty Strawberries & Dark Chocolate Walnut Cup Style 187,Snack,3,2,294.1,7.6,15.9,24.9,2.66,Vegan;Vegetarian;Gluten-Free;Halal
188,Fiesta Avocado & Egg Whole Wheat Toast Style 188,Breakfast,0,13,640.5,24.0,43.3,43.7,2.67,Vegetarian;Halal
189,Golden Savory Tofu & Mushroom Teriyaki Bowl Style 189,Dinner,2,32,496.2,28.1,54.3,22.1,4.24,Vegan;Vegetarian;Dairy-Free;Halal
190,Spicy Creamy Garlic Parmesan Chicken Fettuccine Style 190,Dinner,2,34,844.4,66.1,33.2,48.9,3.9,High-Protein;Halal
191,Spicy Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 191,Dinner,2,30,845.6,52.8,52.5,46.3,8.35,Gluten-Free;High-Protein;Halal
192,Zesty Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 192,Dinner,2,19,657.1,74.5,15.7,32.6,5.26,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
193,Golden Turkey Avocado BLT Wrap Style 193,Lunch,1,23,884.0,57.5,60.5,49.5,5.24,High-Protein;Halal
194,Zesty Turkey Avocado BLT Wrap Style 194,Lunch,1,10,622.0,50.6,48.5,26.4,3.83,High-Protein;Halal
195,Golden Savory Tofu & Mushroom Teriyaki Bowl Style 195,Dinner,2,32,405.6,20.1,45.5,18.3,3.04,Vegan;Vegetarian;Dairy-Free;Halal
196,Fresh Creamy Tomato & Mozzarella Penne Style 196,Lunch,1,20,454.2,22.2,37.6,25.1,2.27,Vegetarian;Halal
197,Rustic Banana Almond Protein Smoothie Style 197,Snack,3,6,466.3,20.3,52.3,22.6,2.08,Vegetarian;Gluten-Free;Halal
198,Rustic Black Bean Burrito Bowl with Brown Rice Style 198,Lunch,1,18,391.8,13.8,59.1,11.9,2.22,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
199,Golden Apple Slices with Natural Peanut Butter Style 199,Snack,3,11,299.4,9.3,31.8,17.9,1.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
200,Golden Grilled Chicken & Quinoa Harvest Bowl Style 200,Lunch,1,25,1086.3,76.0,50.7,68.3,6.98,Gluten-Free;High-Protein;Halal
201,Fiesta Classic Spinach & Mushroom Omelette Style 201,Breakfast,0,24,491.2,31.4,5.8,38.5,2.79,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
202,Fiesta Tuna Salad Whole Wheat Wrap Style 202,Lunch,1,11,435.7,43.2,48.3,7.7,2.92,High-Protein;Halal
203,Spicy Turkey Avocado BLT Wrap Style 203,Lunch,1,12,798.4,43.9,60.4,46.0,4.45,High-Protein;Halal
204,Hearty Cheddar Cheese & Boiled Egg Power Snack Style 204,Snack,3,15,224.8,16.8,2.7,16.5,1.38,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
205,Savory Mediterranean Chickpea & Avocado Salad Style 205,Lunch,1,8,559.8,13.3,45.8,39.9,3.54,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
206,Herb-Crusted Grilled Chicken & Quinoa Harvest Bowl Style 206,Lunch,1,20,527.5,55.8,25.4,22.4,4.14,Gluten-Free;High-Protein;Halal
207,Savory Greek Yogurt Berry Nut Bowl Style 207,Breakfast,0,2,468.4,25.1,44.6,24.3,3.87,Vegetarian;Gluten-Free;High-Protein;Halal
208,Garden-Fresh Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 208,Dinner,2,33,834.9,54.1,45.1,47.6,8.48,Gluten-Free;High-Protein;Halal
209,Savory Hearty Lentil & Vegetable Stew Style 209,Dinner,2,34,438.6,16.3,61.1,16.1,2.61,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
210,Herb-Crusted Peanut Butter Banana Oatmeal Style 210,Breakfast,0,8,638.1,24.5,78.2,28.8,1.34,Vegan;Vegetarian;Dairy-Free;Halal
211,Roasted Creamy Tomato & Mozzarella Penne Style 211,Lunch,1,24,507.6,25.2,42.9,27.4,2.4,Vegetarian;Halal
212,Fiesta Classic Spinach & Mushroom Omelette Style 212,Breakfast,0,17,564.3,37.8,6.4,43.3,3.16,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
213,Roasted Tuna Salad Whole Wheat Wrap Style 213,Lunch,1,12,436.5,42.5,48.9,8.0,2.96,High-Protein;Halal
214,Crispy Creamy Garlic Parmesan Chicken Fettuccine Style 214,Dinner,2,34,989.7,66.7,42.6,60.7,4.12,High-Protein;Halal
215,Herb-Crusted Grilled Chicken & Quinoa Harvest Bowl Style 215,Lunch,1,35,661.8,74.6,33.9,24.8,5.11,Gluten-Free;High-Protein;Halal
216,Garden-Fresh Hearty Lentil & Vegetable Stew Style 216,Dinner,2,41,476.4,16.5,70.2,16.1,2.37,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
217,Fresh Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 217,Dinner,2,20,737.0,61.6,49.0,35.5,5.32,Gluten-Free;Dairy-Free;High-Protein;Halal
218,Hearty Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 218,Dinner,2,29,763.3,49.7,46.8,40.8,7.79,Gluten-Free;High-Protein;Halal
219,Fiesta Banana Almond Protein Smoothie Style 219,Snack,3,10,512.0,23.3,50.4,27.2,2.26,Vegetarian;Gluten-Free;Halal
220,Hearty Black Bean Burrito Bowl with Brown Rice Style 220,Lunch,1,22,346.1,33.7,28.3,11.4,4.53,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
221,Spicy Avocado & Egg Whole Wheat Toast Style 221,Breakfast,0,8,599.6,19.0,37.1,44.2,2.49,Vegetarian;Halal
222,Garden-Fresh Classic Spinach & Mushroom Omelette Style 222,Breakfast,0,18,472.8,30.6,5.9,36.8,2.97,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
223,Garden-Fresh Black Bean Burrito Bowl with Brown Rice Style 223,Lunch,1,28,403.2,15.9,60.4,11.8,2.47,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
224,Crispy Berry Chia Yogurt Parfait Style 224,Breakfast,0,14,476.7,28.5,37.1,26.6,3.4,Vegetarian;Gluten-Free;Halal
225,Zesty Avocado & Egg Whole Wheat Toast Style 225,Breakfast,0,18,638.7,23.9,42.9,43.7,2.61,Vegetarian;Halal
226,Rustic Banana Almond Protein Smoothie Style 226,Snack,3,1,453.0,18.6,52.0,21.9,1.96,Vegetarian;Gluten-Free;Halal
227,Rustic Classic Spinach & Mushroom Omelette Style 227,Breakfast,0,11,450.9,28.9,5.6,35.2,2.7,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
228,Herb-Crusted Apple Slices with Natural Peanut Butter Style 228,Snack,3,12,299.4,9.3,31.8,17.9,1.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
229,Savory High-Protein Tofu Breakfast Scramble Style 229,Breakfast,0,23,245.6,15.8,9.2,18.3,2.44,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
230,Rustic Black Bean Burrito Bowl with Brown Rice Style 230,Lunch,1,19,431.3,17.0,65.9,12.0,2.4,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
231,Fiesta Savory Tofu & Mushroom Teriyaki Bowl Style 231,Dinner,2,23,454.6,25.4,47.4,21.2,3.85,Vegan;Vegetarian;Dairy-Free;Halal
232,Zesty Hearty Lentil & Vegetable Stew Style 232,Dinner,2,35,453.1,17.1,74.3,10.9,1.98,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
233,Garden-Fresh Berry Chia Yogurt Parfait Style 233,Breakfast,0,5,470.6,24.9,35.4,28.4,3.39,Vegetarian;Gluten-Free;Halal
234,Savory Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 234,Dinner,2,30,550.5,45.8,34.0,27.4,3.77,Gluten-Free;Dairy-Free;High-Protein;Halal
235,Zesty High-Protein Tofu Breakfast Scramble Style 235,Breakfast,0,10,292.1,14.3,13.1,22.2,2.64,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
236,Zesty Creamy Tomato & Mozzarella Penne Style 236,Lunch,1,21,476.9,22.0,47.3,23.4,2.44,Vegetarian;Halal
237,Smoky Greek Yogurt Berry Nut Bowl Style 237,Breakfast,0,12,444.5,26.5,43.7,21.0,3.97,Vegetarian;Gluten-Free;High-Protein;Halal
238,Herb-Crusted Tuna Salad Whole Wheat Wrap Style 238,Lunch,1,17,410.8,38.7,47.6,7.3,2.6,High-Protein;Halal
239,Fiesta Black Bean Burrito Bowl with Brown Rice Style 239,Lunch,1,19,405.3,19.7,68.7,7.0,2.37,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
240,Fiesta Turkey Avocado BLT Wrap Style 240,Lunch,1,12,789.8,42.6,60.3,45.7,4.38,High-Protein;Halal
241,Smoky Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 241,Dinner,2,24,569.0,49.5,29.0,30.0,4.39,Gluten-Free;Dairy-Free;High-Protein;Halal
242,Roasted Hearty Lentil & Vegetable Stew Style 242,Dinner,2,43,358.6,18.2,51.4,11.3,3.12,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
243,Fresh Black Bean Burrito Bowl with Brown Rice Style 243,Lunch,1,23,346.9,12.7,49.8,11.5,1.95,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
244,Rustic Turkey Avocado BLT Wrap Style 244,Lunch,1,11,850.9,52.2,60.7,48.1,4.97,High-Protein;Halal
245,Crispy Avocado & Egg Whole Wheat Toast Style 245,Breakfast,0,13,640.5,24.0,43.3,43.7,2.67,Vegetarian;Halal
246,Smoky Creamy Tomato & Mozzarella Penne Style 246,Lunch,1,15,450.7,21.8,37.0,25.0,2.04,Vegetarian;Halal
247,Savory Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 247,Dinner,2,34,698.2,37.9,54.5,36.6,6.44,Gluten-Free;High-Protein;Halal
248,Fresh Banana Almond Protein Smoothie Style 248,Snack,3,3,352.8,19.5,25.2,20.9,1.79,Vegetarian;Gluten-Free;Halal
249,Garden-Fresh Classic Spinach & Mushroom Omelette Style 249,Breakfast,0,16,541.0,36.1,5.8,41.6,2.91,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
250,Rustic Avocado & Egg Whole Wheat Toast Style 250,Breakfast,0,19,641.4,24.1,43.5,43.8,2.7,Vegetarian;Halal
251,Spicy Hearty Lentil & Vegetable Stew Style 251,Dinner,2,43,377.6,15.6,59.4,10.7,2.15,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
252,Spicy Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 252,Dinner,2,35,666.6,57.9,33.8,35.2,4.98,Gluten-Free;Dairy-Free;High-Protein;Halal
253,Garden-Fresh Mediterranean Chickpea & Avocado Salad Style 253,Lunch,1,10,546.9,12.5,43.6,39.7,3.46,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
254,Fresh Hearty Lentil & Vegetable Stew Style 254,Dinner,2,44,518.4,18.9,78.1,16.0,2.17,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
255,Rustic High-Protein Tofu Breakfast Scramble Style 255,Breakfast,0,25,375.0,18.6,13.0,30.0,2.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
256,Fresh Berry Chia Yogurt Parfait Style 256,Breakfast,0,13,458.5,20.1,18.8,35.9,3.27,Vegetarian;Gluten-Free;Halal
257,Rustic Hearty Lentil & Vegetable Stew Style 257,Dinner,2,31,459.7,15.4,67.0,16.0,2.12,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
258,Golden Avocado & Egg Whole Wheat Toast Style 258,Breakfast,0,6,500.3,11.8,42.2,34.5,2.03,Vegetarian;Halal
259,Rustic Savory Tofu & Mushroom Teriyaki Bowl Style 259,Dinner,2,23,491.9,29.3,50.4,22.6,4.51,Vegan;Vegetarian;Dairy-Free;Halal
260,Smoky Peanut Butter Banana Oatmeal Style 260,Breakfast,0,16,537.1,18.9,61.7,27.1,1.56,Vegan;Vegetarian;Dairy-Free;Halal
261,Garden-Fresh Berry Chia Yogurt Parfait Style 261,Breakfast,0,10,397.4,21.4,32.7,22.6,3.2,Vegetarian;Gluten-Free;Halal
262,Savory High-Protein Tofu Breakfast Scramble Style 262,Breakfast,0,20,335.5,19.4,12.4,25.5,3.01,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
263,Roasted Black Bean Burrito Bowl with Brown Rice Style 263,Lunch,1,28,376.5,14.0,55.6,11.7,2.29,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
264,Herb-Crusted Mediterranean Chickpea & Avocado Salad Style 264,Lunch,1,7,663.5,16.8,55.8,45.9,3.85,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
265,Herb-Crusted Creamy Garlic Parmesan Chicken Fettuccine Style 265,Dinner,2,38,937.9,81.6,38.5,49.4,4.58,High-Protein;Halal
266,Crispy Greek Yogurt Berry Nut Bowl Style 266,Breakfast,0,9,492.2,29.7,40.6,26.6,4.51,Vegetarian;Gluten-Free;High-Protein;Halal
267,Crispy Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 267,Dinner,2,24,718.4,62.1,36.7,37.9,5.42,Gluten-Free;Dairy-Free;High-Protein;Halal
268,Spicy Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 268,Dinner,2,37,852.4,51.4,58.9,45.1,8.25,Gluten-Free;High-Protein;Halal
269,Rustic Grilled Chicken & Quinoa Harvest Bowl Style 269,Lunch,1,26,573.9,51.9,30.7,27.1,3.96,Gluten-Free;High-Protein;Halal
270,Roasted Avocado & Egg Whole Wheat Toast Style 270,Breakfast,0,13,637.8,23.9,42.7,43.7,2.58,Vegetarian;Halal
271,Smoky Mediterranean Chickpea & Avocado Salad Style 271,Lunch,1,10,616.5,14.0,48.0,45.1,3.68,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
272,Smoky Greek Yogurt Berry Nut Bowl Style 272,Breakfast,0,7,485.9,28.6,41.4,26.0,4.08,Vegetarian;Gluten-Free;High-Protein;Halal
273,Rustic Turkey Avocado BLT Wrap Style 273,Lunch,1,16,578.4,43.8,48.3,24.7,3.47,High-Protein;Halal
274,Spicy Turkey Avocado BLT Wrap Style 274,Lunch,1,24,786.5,42.4,59.7,45.6,4.25,High-Protein;Halal
275,Golden Avocado & Egg Whole Wheat Toast Style 275,Breakfast,0,18,640.5,24.0,43.3,43.7,2.67,Vegetarian;Halal
276,Garden-Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 276,Dinner,2,29,1019.2,91.5,34.8,55.5,5.09,High-Protein;Halal
277,Roasted Garlic Butter Shrimp with Zucchini Noodles & Tomatoes Style 277,Dinner,2,28,508.5,51.7,14.3,28.7,6.12,Keto;Gluten-Free;High-Protein;Low-Carb;Halal
278,Savory Peanut Butter Banana Oatmeal Style 278,Breakfast,0,14,598.7,22.8,79.5,24.2,1.28,Vegan;Vegetarian;Dairy-Free;Halal
279,Zesty Hearty Lentil & Vegetable Stew Style 279,Dinner,2,45,477.0,17.9,69.0,16.1,2.27,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
280,Savory Classic Spinach & Mushroom Omelette Style 280,Breakfast,0,20,443.1,27.8,4.5,35.1,2.29,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
281,Spicy Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 281,Dinner,2,29,845.3,54.6,56.2,43.5,8.52,Gluten-Free;High-Protein;Halal
282,Savory Creamy Tomato & Mozzarella Penne Style 282,Lunch,1,29,484.4,22.1,48.8,23.4,2.31,Vegetarian;Halal
283,Fiesta Tuna Salad Whole Wheat Wrap Style 283,Lunch,1,7,392.3,35.6,48.5,7.2,3.84,High-Protein;Halal
284,Fresh Grilled Chicken & Quinoa Harvest Bowl Style 284,Lunch,1,20,613.0,65.2,33.5,23.9,5.25,Gluten-Free;High-Protein;Halal
285,Smoky Tuna Salad Whole Wheat Wrap Style 285,Lunch,1,15,407.6,37.6,48.2,7.3,2.64,High-Protein;Halal
286,Fresh Pan-Seared Salmon with Garlic Butter Broccoli & Sweet Potato Style 286,Dinner,2,28,722.0,36.7,59.2,36.9,6.17,Gluten-Free;High-Protein;Halal
287,Roasted Peanut Butter Banana Oatmeal Style 287,Breakfast,0,10,573.1,21.7,75.7,23.5,1.23,Vegan;Vegetarian;Dairy-Free;Halal
288,Fresh Greek Yogurt Berry Nut Bowl Style 288,Breakfast,0,12,436.9,29.8,34.5,22.5,3.73,Vegetarian;Gluten-Free;High-Protein;Halal
289,Zesty Peanut Butter Banana Oatmeal Style 289,Breakfast,0,8,630.0,24.4,78.9,27.5,1.41,Vegan;Vegetarian;Dairy-Free;Halal
290,Zesty Tuna Salad Whole Wheat Wrap Style 290,Lunch,1,5,420.0,40.4,47.5,7.6,2.63,High-Protein;Halal
291,Roasted Tuna Salad Whole Wheat Wrap Style 291,Lunch,1,11,558.4,51.3,71.1,8.5,3.7,High-Protein;Halal
292,Golden High-Protein Tofu Breakfast Scramble Style 292,Breakfast,0,11,362.9,17.2,12.7,29.3,2.79,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
293,Spicy Classic Spinach & Mushroom Omelette Style 293,Breakfast,0,18,523.0,35.2,6.1,40.0,2.98,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
294,Rustic Banana Almond Protein Smoothie Style 294,Snack,3,1,429.4,18.5,50.8,19.7,1.94,Vegetarian;Gluten-Free;Halal
295,Garden-Fresh Berry Chia Yogurt Parfait Style 295,Breakfast,0,8,458.0,24.4,31.7,28.8,3.3,Vegetarian;Gluten-Free;Halal
296,Hearty Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 296,Dinner,2,34,660.8,55.7,37.8,33.7,4.86,Gluten-Free;Dairy-Free;High-Protein;Halal
297,Hearty Tuna Salad Whole Wheat Wrap Style 297,Lunch,1,9,442.7,45.2,48.3,7.6,2.98,High-Protein;Halal
298,Zesty Cheddar Cheese & Boiled Egg Power Snack Style 298,Snack,3,15,207.0,14.1,4.3,14.8,1.33,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
299,Savory Savory Tofu & Mushroom Teriyaki Bowl Style 299,Dinner,2,32,475.0,27.3,49.1,22.0,3.97,Vegan;Vegetarian;Dairy-Free;Halal
300,Golden Banana Almond Protein Smoothie Style 300,Snack,3,6,497.3,22.4,54.3,24.3,2.27,Vegetarian;Gluten-Free;Halal
301,Zesty Creamy Garlic Parmesan Chicken Fettuccine Style 301,Dinner,2,34,819.8,69.9,29.7,45.8,3.97,High-Protein;Halal
302,Hearty Mediterranean Chickpea & Avocado Salad Style 302,Lunch,1,10,620.5,17.2,55.7,41.0,3.27,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
303,Fresh Tuna Salad Whole Wheat Wrap Style 303,Lunch,1,10,439.9,43.6,48.4,8.0,2.92,High-Protein;Halal
304,Fresh Avocado & Egg Whole Wheat Toast Style 304,Breakfast,0,13,638.7,23.9,42.9,43.7,2.61,Vegetarian;Halal
305,Fiesta Grilled Chicken & Quinoa Harvest Bowl Style 305,Lunch,1,30,521.3,49.9,31.2,22.1,4.12,Gluten-Free;High-Protein;Halal
306,Crispy Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 306,Dinner,2,30,758.1,49.7,83.9,28.9,4.37,Gluten-Free;Dairy-Free;High-Protein;Halal
307,Crispy Classic Spinach & Mushroom Omelette Style 307,Breakfast,0,23,450.8,30.8,5.1,34.4,2.54,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
308,Hearty Avocado & Egg Whole Wheat Toast Style 308,Breakfast,0,5,637.8,23.9,42.7,43.7,2.58,Vegetarian;Halal
309,Smoky Apple Slices with Natural Peanut Butter Style 309,Snack,3,1,270.0,8.0,30.8,15.4,0.99,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
310,Hearty Hearty Lentil & Vegetable Stew Style 310,Dinner,2,33,504.9,19.1,74.5,16.2,2.3,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
311,Spicy Cheddar Cheese & Boiled Egg Power Snack Style 311,Snack,3,5,162.8,13.2,2.7,11.1,0.85,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
312,Zesty High-Protein Tofu Breakfast Scramble Style 312,Breakfast,0,11,339.6,20.1,11.8,26.0,3.03,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
313,Crispy Black Bean Burrito Bowl with Brown Rice Style 313,Lunch,1,29,410.5,15.6,62.4,11.9,2.36,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
314,Fresh Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 314,Dinner,2,22,481.2,64.9,34.0,8.1,4.21,Gluten-Free;Dairy-Free;High-Protein;Halal
315,Smoky Apple Slices with Natural Peanut Butter Style 315,Snack,3,6,328.8,10.5,32.8,20.4,1.07,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
316,Crispy Turkey Avocado BLT Wrap Style 316,Lunch,1,21,837.5,50.5,59.7,47.7,4.7,High-Protein;Halal
317,Fresh Black Bean Burrito Bowl with Brown Rice Style 317,Lunch,1,16,523.5,21.4,85.4,12.3,2.52,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
318,Roasted Mediterranean Chickpea & Avocado Salad Style 318,Lunch,1,13,584.6,18.4,23.7,50.8,4.31,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
319,Spicy Strawberries & Dark Chocolate Walnut Cup Style 319,Snack,3,9,322.0,8.2,15.4,28.1,2.53,Vegan;Vegetarian;Gluten-Free;Halal
320,Rustic Banana Almond Protein Smoothie Style 320,Snack,3,7,344.5,18.2,23.8,21.4,1.67,Vegetarian;Gluten-Free;Halal
321,Fresh Creamy Garlic Parmesan Chicken Fettuccine Style 321,Dinner,2,25,938.2,71.5,36.3,55.4,4.23,High-Protein;Halal
322,Zesty Turkey Avocado BLT Wrap Style 322,Lunch,1,11,788.1,42.5,60.0,45.6,4.32,High-Protein;Halal
323,Hearty Classic Spinach & Mushroom Omelette Style 323,Breakfast,0,15,468.8,29.9,5.4,36.8,2.65,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
324,Zesty Grilled Chicken & Quinoa Harvest Bowl Style 324,Lunch,1,30,478.7,52.7,28.1,17.1,3.71,Gluten-Free;High-Protein;Halal
325,Rustic Grilled Chicken & Quinoa Harvest Bowl Style 325,Lunch,1,33,567.0,60.9,28.2,23.1,4.21,Gluten-Free;High-Protein;Halal
326,Savory Avocado & Egg Whole Wheat Toast Style 326,Breakfast,0,18,639.6,24.0,43.1,43.7,2.64,Vegetarian;Halal
327,Hearty Cheddar Cheese & Boiled Egg Power Snack Style 327,Snack,3,12,262.6,18.0,3.3,19.7,1.17,Vegetarian;Keto;Gluten-Free;High-Protein;Halal
328,Golden High-Protein Tofu Breakfast Scramble Style 328,Breakfast,0,25,251.1,15.2,11.7,17.9,2.52,Vegan;Vegetarian;Gluten-Free;Dairy-Free;High-Protein;Halal
329,Garden-Fresh Grilled Chicken & Quinoa Harvest Bowl Style 329,Lunch,1,31,518.3,50.6,29.8,21.9,3.85,Gluten-Free;High-Protein;Halal
330,Roasted Hearty Lentil & Vegetable Stew Style 330,Dinner,2,31,451.8,16.2,64.4,16.1,2.19,Vegan;Vegetarian;Gluten-Free;Dairy-Free;Halal
331,Hearty Grilled Chicken & Quinoa Harvest Bowl Style 331,Lunch,1,24,846.8,73.8,35.8,46.3,5.4,Gluten-Free;High-Protein;Halal
332,Rustic Avocado & Egg Whole Wheat Toast Style 332,Breakfast,0,19,639.6,24.0,43.1,43.7,2.64,Vegetarian;Halal
333,Crispy Lean Ground Beef Stir-Fry with Brown Rice & Peppers Style 333,Dinner,2,22,283.2,19.1,34.3,9.3,2.62,Gluten-Free;Dairy-Free;High-Protein;Halal
334,Hearty Tuna Salad Whole Wheat Wrap Style 334,Lunch,1,11,399.3,36.0,47.6,7.3,2.41,High-Protein;Halal
335,Herb-Crusted Banana Almond Protein Smoothie Style 335,Snack,3,12,659.0,33.0,52.8,38.5,2.53,Vegetarian;Gluten-Free;Halal
